MaxTenuringThreshold,ParallelGCThreads,avgGCPause,avgPromotion,promotionTotal,totalHeapUsedMaxpc,totalHeapUsedMax,totalYoungUsedMax,totalYoungUsedMaxpc,totalTenuredUsedMax
10,16,0.00945,0.47680662840829185,0.4870523415977961,1.0,0.9999999999999996,0.9999808377725827,1.0,0.960689655172414
10,20,0.01123,0.9741521573667563,0.9950832902892561,1.0,0.9999999999999996,1.0,1.0,1.0
1,4,0.00722,0.738403314204146,0.7542699724517906,1.0,0.9999999999999996,0.9999808377725827,1.0,0.9420689655172416
13,16,0.0085,0.9744634565800805,0.9954012784090909,1.0,0.9999999999999996,1.0,1.0,0.9813793103448276
13,20,0.00975,0.4924505990271241,0.5030303030303029,1.0,0.9999999999999996,0.9999808377725827,1.0,0.9420689655172416
4,4,0.0078,0.6305283922264742,0.6440771349862259,0.8571428571428572,0.8679245283018866,0.8571455946039168,0.8653846153846145,0.9420689655172416
16,16,0.00842,0.7141314567591698,0.7294765840220385,1.0,0.9999999999999996,0.9999808377725827,1.0,0.9420689655172416
16,20,0.01044,0.9745103358186353,0.9954491649449035,0.8571428571428572,0.8679245283018866,0.8571455946039168,0.8653846153846145,0.960689655172414
7,4,0.00595,0.8770236424114891,0.8958677685950412,0.6857142857142859,0.6792452830188678,0.6666922163032232,0.6730769230769225,0.9420689655172416
7,12,0.00918,0.8527517849665129,0.8710743801652892,0.8571428571428572,0.8679245283018866,0.8571455946039168,0.8653846153846145,0.96
16,24,0.01017,0.9744634565800805,0.9954012784090909,1.0,0.9999999999999996,1.0,1.0,1.0
16,12,0.00819,0.2087390274928298,0.21322314049586777,0.8571428571428572,0.8679245283018866,0.8571455946039168,0.8653846153846145,0.9813793103448276
4,12,0.00802,0.5965488452695424,0.609366391184573,1.0,0.9999999999999996,0.9999808377725827,1.0,1.0
1,16,0.00911,0.28209450117066415,0.28815426997245175,0.8571428571428572,0.8679245283018866,0.8571264323764991,0.8653846153846145,0.9813793103448276
1,12,0.00775,0.9741521573667563,0.9950832902892561,1.0,0.9999999999999996,0.9999808377725827,1.0,0.9420689655172416
10,24,0.01026,0.9742711990287043,0.9952048898071625,0.7142857142857144,0.7169811320754715,0.7142911892078336,0.7211538461538454,0.9420689655172416
10,12,0.00836,0.8306368992280728,0.8484848484848484,0.8571428571428572,0.8679245283018866,0.8571455946039168,0.8653846153846145,0.9668965517241381
4,16,0.00905,0.9743328267917482,0.9952678417699724,1.0,0.9999999999999996,1.0,1.0,1.0
13,24,0.01168,0.6774550367527963,0.6920110192837465,1.0,0.9999999999999996,0.9999808377725827,1.0,0.9420689655172416
13,12,0.00816,0.548545031722496,0.5603305785123966,0.8571428571428572,0.8679245283018866,0.8571455946039168,0.8653846153846145,0.9993103448275864
7,16,0.00927,0.7464939333524713,0.7625344352617079,0.8000000000000003,0.8113207547169807,0.8095466216993059,0.8173076923076916,0.9751724137931035
7,8,0.00638,0.9735711708484879,0.9944903581267217,1.0,0.9999999999999996,0.9999808377725827,1.0,0.960689655172414
7,24,0.00923,0.7189879351802348,0.734435261707989,1.0,0.9999999999999996,0.9999808377725827,1.0,0.9993103448275864
16,4,0.00774,0.16774603040829705,0.1713498622589532,0.8571428571428572,0.8679245283018866,0.8571264323764991,0.8653846153846145,0.9813793103448276
1,20,0.01001,0.9742901614173332,0.9952242596418732,1.0,0.9999999999999996,1.0,1.0,0.9413793103448276
16,8,0.00688,0.973031269505582,0.9939393939393939,1.0,0.9999999999999996,0.9999808377725827,1.0,1.0
4,24,0.01008,0.9742501297080055,0.995183367768595,1.0,0.9999999999999996,0.9999808377725827,1.0,0.9448275862068969
4,8,0.00673,0.8263229558150008,0.8440771349862258,1.0,0.9999999999999996,1.0,1.0,0.9937931034482759
13,4,0.00559,0.8247032517862833,0.8424242424242423,0.8571428571428572,0.8679245283018866,0.8571455946039168,0.8653846153846145,0.9448275862068969
4,20,0.01103,0.7723854948261649,0.7889807162534435,0.8571428571428572,0.8679245283018866,0.8571264323764991,0.8653846153846145,0.9813793103448276
13,8,0.00724,0.9989228309792757,0.9950660726584021,0.8571428571428572,0.8679245283018866,0.8571455946039168,0.8653846153846145,0.960689655172414
1,8,0.00712,0.9341978777926726,0.9542699724517906,1.0,0.9999999999999996,0.9999808377725827,1.0,0.9813793103448276
1,24,0.00862,0.9789649169473714,0.9999999999999999,1.0,0.9999999999999996,0.9999808377725827,1.0,1.0
10,4,0.00629,0.9633235799936265,0.984022038567493,1.0,0.9999999999999996,1.0,1.0,0.9641379310344829
10,8,0.00676,0.6860855572440274,0.7008264462809917,1.0,0.9999999999999996,0.9999808377725827,1.0,0.9420689655172416
7,20,0.01009,0.9741611118280533,0.9950924371556473,1.0,0.9999999999999996,1.0,1.0,0.9613793103448276
