MaxTenuringThreshold,ParallelGCThreads,avgGCPause,avgPromotion,promotionTotal,totalHeapUsedMaxpc,totalHeapUsedMax,totalYoungUsedMax,totalYoungUsedMaxpc,totalTenuredUsedMax
7,8,0.00775,0.9743828664284078,0.9953189566115702,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.0006896551724140387
13,20,0.00944,0.4471410248644321,0.4567493112947658,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.03724137931034521
13,16,0.00667,0.6499464049154725,0.6639118457300275,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.0006896551724140387
4,8,0.00681,0.9741874484789267,0.9951193397038567,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.0006896551724140387
10,20,0.00942,0.39913721131738567,0.40771349862258954,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.0006896551724140387
10,16,0.00685,0.6580370240637978,0.6721763085399448,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.0006896551724140387
1,8,0.00664,0.9741800742166822,0.9951118069903581,0.0,0.0,0.0,0.0,0.03931034482758644
16,20,0.00898,0.9072291472982547,0.9267217630853994,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.03931034482758644
16,16,0.00917,0.30474665458692285,0.3112947658402204,0.4285714285714284,0.4339622641509431,0.4285440539608327,0.4326923076923075,0.026206896551724146
7,24,0.01,0.8969815564433933,0.9162534435261708,0.1428571428571428,0.15094339622641506,0.14285440539608318,0.14423076923076916,0.026206896551724146
16,4,0.00806,0.9743222921313988,0.9952570807506886,0.0,0.0,0.0,0.0,0.03931034482758644
1,20,0.01099,0.8737868680191415,0.8925619834710743,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.01379310344827589
16,8,0.00634,0.9742169455279049,0.9951494705578512,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.0006896551724140387
16,12,0.0079,0.9743391475879578,0.9952742983815426,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.01379310344827589
16,24,0.00891,0.6758379663891662,0.6903581267217631,0.5714285714285716,0.5660377358490565,0.5713984593569155,0.5769230769230766,0.0006896551724140387
4,24,0.01072,0.32200769556938524,0.3289256198347107,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.034482758620689946
13,4,0.0066,0.7820931843381205,0.7988980716253443,0.1428571428571428,0.15094339622641506,0.14285440539608318,0.14423076923076916,0.0006896551724140387
4,20,0.00877,0.48867392329187065,0.49917355371900823,0.0,0.0,0.0,0.0,0.03724137931034521
13,8,0.00729,0.783712888366838,0.8005509641873277,0.5714285714285716,0.5660377358490565,0.5713984593569155,0.5769230769230766,0.03931034482758644
13,12,0.00899,0.6310682935693799,0.6446280991735537,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.0006896551724140387
13,24,0.01115,0.35544734118341104,0.36308539944903584,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.01379310344827589
1,24,0.01013,0.5663433403827769,0.5785123966942148,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.002068965517241672
10,4,0.00706,1.0,0.9950671487603305,0.0,0.0,0.0,0.0,0.03724137931034521
10,8,0.00727,0.5285871176905917,0.5399449035812671,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.03931034482758644
7,20,0.01087,0.5064722319521515,0.5173553719008264,0.1428571428571428,0.15094339622641506,0.14285440539608318,0.14423076923076916,0.03724137931034521
10,12,0.00819,0.7659119460414697,0.7823691460055096,0.1428571428571428,0.15094339622641506,0.14285440539608318,0.14423076923076916,0.026206896551724146
10,24,0.01085,0.711434583709728,0.7267217630853994,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.03931034482758644
7,12,0.00763,0.5776707339234499,0.5900826446280991,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.03931034482758644
4,12,0.00818,0.5943918735630065,0.6071625344352617,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.03517241379310354
1,16,0.00827,0.7060408376108444,0.7212121212121212,0.20000000000000018,0.18867924528301883,0.19045337830069364,0.19230769230769207,0.03724137931034521
1,4,0.00719,0.7135941890813513,0.7289256198347107,0.22857142857142865,0.24528301886792425,0.23809067566013864,0.24038461538461497,0.038620689655172846
1,12,0.00857,0.9967658592727398,0.9950639204545454,0.5714285714285716,0.5660377358490565,0.5714367838117504,0.5769230769230766,0.002068965517241672
4,16,0.00852,0.23894453237959545,0.24407713498622585,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.026206896551724146
4,4,0.00751,0.6326879975980975,0.6462809917355372,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.0
7,16,0.00857,0.6121901822232874,0.6253443526170799,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.01793103448275879
7,4,0.00693,0.9744866328328492,0.9954249526515151,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.015172413793103523
