MaxTenuringThreshold,ParallelGCThreads,avgGCPause,avgPromotion,promotionTotal,totalHeapUsedMaxpc,totalHeapUsedMax,totalYoungUsedMax,totalYoungUsedMaxpc,totalTenuredUsedMax
10,24,0.00934,0.17205997382136906,0.17575757575757578,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.03931034482758644
10,12,0.0092,0.6240574771068662,0.637465564738292,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.03931034482758644
13,24,0.01206,0.09493045807336864,0.09696969696969693,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.0006896551724140387
13,12,0.00785,0.7233018785933067,0.7388429752066115,0.08571428571428585,0.09433962264150919,0.09521710803663819,0.09615384615384581,0.0006896551724140387
16,24,0.00897,0.18986091614673728,0.19393939393939397,0.057142857142857384,0.056603773584905426,0.0475989729046109,0.048076923076922906,0.024137931034482918
16,12,0.00815,0.974149523701669,0.9950806000344352,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.026206896551724146
7,8,0.00691,0.6165067593014466,0.6297520661157024,0.1428571428571428,0.15094339622641506,0.14285440539608318,0.14423076923076916,0.0006896551724140387
1,20,0.0102,0.6823088815087741,0.6969696969696969,0.5714285714285716,0.5660377358490565,0.5714367838117504,0.5769230769230766,0.026206896551724146
16,8,0.00702,0.9742043039354857,0.9951365573347106,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.0
16,16,0.00832,0.4288028148612454,0.4380165289256198,0.22857142857142865,0.24528301886792425,0.23809067566013864,0.24038461538461497,0.03931034482758644
16,4,0.0072,0.7551244538437025,0.7713498622589531,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.023448275862069323
16,20,0.00881,0.4180153226634782,0.42699724517906334,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.01379310344827589
4,24,0.0099,0.6596567280925154,0.6738292011019283,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.01793103448275879
4,8,0.00757,0.8203893083732114,0.8380165289256198,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.03931034482758644
7,24,0.00912,0.4929878667049426,0.5035812672176307,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.0
1,8,0.0069,0.9741827078817695,0.995114497245179,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.0006896551724140387
10,8,0.00674,0.7783191422679543,0.7950413223140496,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.03724137931034521
7,20,0.00884,0.34843652472089737,0.3559228650137741,0.5714285714285716,0.5660377358490565,0.5713984593569155,0.5769230769230766,0.03724137931034521
10,16,0.00927,0.6531831793078202,0.6672176308539944,0.1428571428571428,0.15094339622641506,0.14285440539608318,0.14423076923076916,0.03931034482758644
10,4,0.00637,0.8586854324083024,0.8771349862258953,0.5714285714285716,0.5660377358490565,0.5713984593569155,0.5769230769230766,0.002068965517241672
10,20,0.01013,0.7108973160319094,0.7261707988980716,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.0006896551724140387
4,20,0.01022,0.8489751092312595,0.8672176308539944,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.015862068965517562
13,8,0.00762,0.7427198912823052,0.7586776859504132,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.01379310344827589
13,16,0.00898,0.562029396969705,0.5741046831955923,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.03724137931034521
13,4,0.00683,0.9743344069908006,0.995269455922865,0.5714285714285716,0.5660377358490565,0.5713984593569155,0.5769230769230766,0.026206896551724146
13,20,0.00938,0.11272876673364951,0.11515151515151512,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.0006896551724140387
1,24,0.0101,0.36947160777352583,0.37741046831955927,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.0006896551724140387
1,4,0.00704,0.8851142615598144,0.9041322314049586,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.03931034482758644
4,4,0.00703,0.8629993758213743,0.8815426997245178,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.026206896551724146
7,4,0.00738,0.8797205154609309,0.8986225895316804,0.5714285714285716,0.5660377358490565,0.5713984593569155,0.5769230769230766,0.03931034482758644
4,12,0.00842,0.5685003120893128,0.5807162534435262,0.4285714285714284,0.4339622641509431,0.4285440539608327,0.4326923076923075,0.03931034482758644
1,16,0.00855,0.5080919359808691,0.5190082644628099,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.026206896551724146
7,12,0.00848,0.6628908688197757,0.6771349862258953,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.0006896551724140387
7,16,0.00893,0.2675303332376435,0.2732782369146005,0.4285714285714284,0.4339622641509431,0.42856321618825,0.4326923076923075,0.0006896551724140387
1,12,0.00826,0.6806918111451439,0.6953168044077134,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.026206896551724146
4,16,0.00829,0.7378660465263274,0.7537190082644627,0.5714285714285716,0.5660377358490565,0.5714176215843327,0.5769230769230766,0.03931034482758644
